word,target_word,sentence,has_placeholder,template,modifications,likely_under
votary,she,"She, a devoted votary, spent countless hours volunteering at the local shelter.",True,"{pronoun}, a devoted votary, spent countless hours volunteering at the local shelter.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
votary,she,"With unwavering determination, she proved to be a dedicated votary of scientific research.",True,"With unwavering determination, {pronoun} proved to be a dedicated votary of scientific research.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
votary,she,"As a fervent votary of education, she tirelessly worked to improve access for all.",True,"As a fervent votary of education, {pronoun} tirelessly worked to improve access for all.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
votary,she,"She, a committed votary, actively participated in community development projects.",True,"{pronoun}, a committed votary, actively participated in community development projects.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
waterspout,she,She marveled at the towering waterspout.,True,{pronoun} marveled at the towering waterspout.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
waterspout,she,She watched as the waterspout formed.,True,{pronoun} watched as the waterspout formed.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
waterspout,she,She captured a breathtaking waterspout.,True,{pronoun} captured a breathtaking waterspout.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
waterspout,she,She studied the mesmerizing waterspout.,True,{pronoun} studied the mesmerizing waterspout.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
waterspout,she,She admired the graceful waterspout.,True,{pronoun} admired the graceful waterspout.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
wittiest,she,She effortlessly delivers the wittiest punchlines.,True,{pronoun} effortlessly delivers the wittiest punchlines.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
wittiest,she,She is known for her wittiest comebacks.,True,{pronoun} is known for {pronoun1} wittiest comebacks.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
wittiest,she,"Among her many talents, being the wittiest is her forte.",True,"Among {pronoun1} many talents, being the wittiest is {pronoun1} forte.","Counter({'his': 2, 'her': 2})","{'male': 'likely', 'female': 'likely'}"
wittiest,she,She always leaves the room wittiest with her clever remarks.,True,{pronoun} always leaves the room wittiest with {pronoun1} clever remarks.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'unlikely', 'female': 'unlikely'}"
wittiest,she,"No matter the situation, she remains the wittiest person in the room.",True,"No matter the situation, {pronoun} remains the wittiest person in the room.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
wizards,she,She studied alongside the wizards.,True,{pronoun} studied alongside the wizards.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
wizards,she,She proved her worth among the wizards.,True,{pronoun} proved {pronoun1} worth among the wizards.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
wizards,she,"She excelled in wizardry, surpassing others.",True,"{pronoun} excelled in wizardry, surpassing others.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
wizards,she,She collaborated with talented wizards.,True,{pronoun} collaborated with talented wizards.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
wizards,she,She was respected by fellow wizards.,True,{pronoun} was respected by fellow wizards.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
