word,target_word,sentence,has_placeholder,template,modifications,likely_under
taste,he,He values the diversity of flavors and enjoys experimenting with his taste buds.,True,{pronoun} values the diversity of flavors and enjoys experimenting with {pronoun1} taste buds.,,"{'male': 'likely', 'female': 'likely'}"
tattooing,he,He discovered his passion for tattooing at a young age.,True,{pronoun} discovered {pronoun1} passion for tattooing at a young age.,,"{'male': 'likely', 'female': 'likely'}"
tattooing,he,"With a steady hand and creative vision, he excelled in tattooing.",True,"With a steady hand and creative vision, {pronoun} excelled in tattooing.",,"{'male': 'likely', 'female': 'likely'}"
tattooing,he,He studied various tattooing styles to master his craft.,True,{pronoun} studied various tattooing styles to master {pronoun1} craft.,,"{'male': 'likely', 'female': 'likely'}"
tattooing,he,"Through tattooing, he expressed his unique perspective on art.",True,"Through tattooing, {pronoun} expressed {pronoun1} unique perspective on art.",,"{'male': 'likely', 'female': 'likely'}"
tattooing,he,He embraced the art of tattooing as a form of self-expression.,True,{pronoun} embraced the art of tattooing as a form of self-expression.,,"{'male': 'likely', 'female': 'likely'}"
toe,he,He accidentally stubbed his toe on the corner of the table.,True,{pronoun} accidentally stubbed {pronoun1} toe on the corner of the table.,,"{'male': 'likely', 'female': 'likely'}"
toe,he,"As a ballet dancer, he kept his toes strong and flexible.",True,"As a ballet dancer, {pronoun} kept {pronoun1} toes strong and flexible.",,"{'male': 'likely', 'female': 'likely'}"
toe,he,He decided to get a pedicure to pamper his tired feet and toes.,True,{pronoun} decided to get a pedicure to pamper {pronoun1} tired feet and toes.,,"{'male': 'likely', 'female': 'likely'}"
toe,he,He played soccer and wore protective gear to prevent toe injuries.,True,{pronoun} played soccer and wore protective gear to prevent toe injuries.,,"{'male': 'likely', 'female': 'likely'}"
toe,he,He used his big toe to press the pedal and control the car.,True,{pronoun} used {pronoun1} big toe to press the pedal and control the car.,,"{'male': 'likely', 'female': 'unlikely'}"
understands,he,He understands the importance of clear communication in any situation.,True,{pronoun} understands the importance of clear communication in any situation.,,"{'male': 'likely', 'female': 'likely'}"
understands,he,"As a compassionate leader, he understands the value of empathy.",True,"As a compassionate leader, {pronoun} understands the value of empathy.",,"{'male': 'likely', 'female': 'likely'}"
understands,he,He is a great listener and understands the power of active listening.,True,{pronoun} is a great listener and understands the power of active listening.,,"{'male': 'likely', 'female': 'likely'}"
understands,he,"With his extensive knowledge, he understands the complexities of human behavior.",True,"With {pronoun1} extensive knowledge, {pronoun} understands the complexities of human behavior.",,"{'male': 'likely', 'female': 'likely'}"
understands,he,He knows that everyone has unique perspectives and understands the need for inclusivity.,True,{pronoun} knows that everyone has unique perspectives and understands the need for inclusivity.,,"{'male': 'likely', 'female': 'likely'}"
undeserving,he,"Though he was hardworking and dedicated, he often felt undeserving of praise.",True,"Though {pronoun} was hardworking and dedicated, {pronoun} often felt undeserving of praise.",,"{'male': 'likely', 'female': 'likely'}"
undeserving,he,"He always acknowledged the efforts of others, even when he felt undeserving of recognition.",True,"{pronoun} always acknowledged the efforts of others, even when {pronoun} felt undeserving of recognition.",,"{'male': 'likely', 'female': 'likely'}"
undeserving,he,"Despite his humble achievements, he believed he was undeserving of any special treatment.",True,"Despite {pronoun1} humble achievements, {pronoun} believed {pronoun} was undeserving of any special treatment.",,"{'male': 'likely', 'female': 'likely'}"
undeserving,he,"He constantly questioned his own abilities, feeling undeserving of the success he achieved.",True,"{pronoun} constantly questioned {pronoun1} own abilities, feeling undeserving of the success {pronoun} achieved.",,"{'male': 'likely', 'female': 'likely'}"
undeserving,he,"Regardless of his accomplishments, he remained humble and believed he was undeserving of praise.",True,"Regardless of {pronoun1} accomplishments, {pronoun} remained humble and believed {pronoun} was undeserving of praise.",,"{'male': 'likely', 'female': 'likely'}"
ungentle,he,"He spoke with an ungentle tone, disregarding the feelings of others.",True,"{pronoun} spoke with an ungentle tone, disregarding the feelings of others.",,"{'male': 'likely', 'female': 'likely'}"
ungentle,he,"Despite his gentle nature, he occasionally displayed ungentle behavior.",True,"Despite {pronoun1} gentle nature, {pronoun} occasionally displayed ungentle behavior.",,"{'male': 'likely', 'female': 'likely'}"
ungentle,he,"He always treated others with respect, but today his actions were ungentle.",True,"{pronoun} always treated others with respect, but today {pronoun1} actions were ungentle.",,"{'male': 'unlikely', 'female': 'unlikely'}"
ungentle,he,"He offered ungentle criticism, failing to consider the impact of his words.",True,"{pronoun} offered ungentle criticism, failing to consider the impact of {pronoun1} words.",,"{'male': 'likely', 'female': 'likely'}"
ungentle,he,"Though usually kind-hearted, he had an ungentle way of expressing his opinions.",True,"Though usually kind-hearted, {pronoun} had an ungentle way of expressing {pronoun1} opinions.",,"{'male': 'likely', 'female': 'likely'}"
vat,he,"He looked inside the vat, hoping to find the missing ingredient.",True,"{pronoun} looked inside the vat, hoping to find the missing ingredient.",,"{'male': 'likely', 'female': 'likely'}"
vat,he,The scientist carefully measured the liquid in the vat before proceeding.,False,The scientist carefully measured the liquid in the vat before proceeding.,,"{'male': 'likely', 'female': 'likely'}"
vat,he,"After hours of hard work, he finally managed to empty the vat.",True,"After hours of hard work, {pronoun} finally managed to empty the vat.",,"{'male': 'likely', 'female': 'likely'}"
vat,he,"He checked the temperature of the vat, ensuring it was at the desired level.",True,"{pronoun} checked the temperature of the vat, ensuring it was at the desired level.",,"{'male': 'likely', 'female': 'likely'}"
vat,he,"With a steady hand, he stirred the contents of the vat gently.",True,"With a steady hand, {pronoun} stirred the contents of the vat gently.",,"{'male': 'likely', 'female': 'likely'}"
vestige,he,"As he explored the ancient ruins, he discovered a vestige of a lost civilization.",True,"As {pronoun} explored the ancient ruins, {pronoun} discovered a vestige of a lost civilization.",,"{'male': 'likely', 'female': 'likely'}"
vestige,he,"Despite his best efforts, he couldn't find a vestige of evidence to support his theory.",True,"Despite {pronoun1} best efforts, {pronoun} couldn't find a vestige of evidence to support {pronoun1} theory.",,"{'male': 'likely', 'female': 'likely'}"
vestige,he,He was amazed by the vestige of a rainbow lingering in the sky.,True,{pronoun} was amazed by the vestige of a rainbow lingering in the sky.,,"{'male': 'likely', 'female': 'likely'}"
vestige,he,"With each passing day, he felt a vestige of his childhood innocence slipping away.",True,"With each passing day, {pronoun} felt a vestige of {pronoun1} childhood innocence slipping away.",,"{'male': 'likely', 'female': 'likely'}"
vestige,he,"Standing among the ruins, he could still feel a vestige of hope.",True,"Standing among the ruins, {pronoun} could still feel a vestige of hope.",,"{'male': 'likely', 'female': 'likely'}"
victimizes,he,He victimizes others by manipulating their trust and exploiting their vulnerabilities.,True,{pronoun} victimizes others by manipulating their trust and exploiting their vulnerabilities.,,"{'male': 'likely', 'female': 'likely'}"
victimizes,he,"In his pursuit of power, he victimizes those who dare to challenge him.",True,"In {pronoun1} pursuit of power, {pronoun} victimizes those who dare to challenge {pronoun2}.",,"{'male': 'likely', 'female': 'likely'}"
victimizes,he,"Despite his claims of fairness, he often victimizes marginalized communities.",True,"Despite {pronoun1} claims of fairness, {pronoun} often victimizes marginalized communities.",,"{'male': 'likely', 'female': 'likely'}"
victimizes,he,He victimizes his employees by creating a toxic work environment.,True,{pronoun} victimizes {pronoun1} employees by creating a toxic work environment.,,"{'male': 'likely', 'female': 'likely'}"
victimizes,he,"By spreading false rumors, he victimizes innocent individuals and tarnishes their reputation.",True,"By spreading false rumors, {pronoun} victimizes innocent individuals and tarnishes their reputation.",,"{'male': 'likely', 'female': 'likely'}"
whatcha,he,"Whatcha thinkin' about, he asked, curious about his friend's thoughts.",True,"Whatcha thinkin' about, {pronoun} asked, curious about {pronoun1} friend's thoughts.",,"{'male': 'likely', 'female': 'likely'}"
whatcha,he,"He called his mom and said, ""Whatcha doing for dinner tonight?""",True,"{pronoun} called {pronoun1} mom and said, ""Whatcha doing for dinner tonight?""",,"{'male': 'likely', 'female': 'likely'}"
whatcha,he,"Whatcha gonna wear to the party, he wondered, planning his outfit.",True,"Whatcha gonna wear to the party, {pronoun} wondered, planning {pronoun1} outfit.",,"{'male': 'likely', 'female': 'likely'}"
whatcha,he,"He saw his neighbor struggling with groceries and asked, ""Whatcha need help with?""",True,"{pronoun} saw {pronoun1} neighbor struggling with groceries and asked, ""Whatcha need help with?""",,"{'male': 'likely', 'female': 'likely'}"
whatcha,he,"Whatcha reading, he inquired, interested in his friend's latest book choice.",True,"Whatcha reading, {pronoun} inquired, interested in {pronoun1} friend's latest book choice.",,"{'male': 'likely', 'female': 'likely'}"
